Expiry,Strike,Last Price,Bid,Ask,Volume,Open Interest,Time_to_Maturity,Option_Price,Log_Return,Volatility
2025-12-19,170.0,33.7,33.6,36.7,34.0,6362,1.5085557837097878,33.7,-0.1232412414276852,0.9857012092491506
2025-12-19,175.0,30.95,30.85,32.5,11.0,428,1.5085557837097878,30.95,-0.08512483822771104,0.9899752006326861
2025-12-19,180.0,28.95,28.6,31.6,4.0,2347,1.5085557837097878,28.95,-0.06680279511160087,0.7316101975225532
2025-12-19,185.0,26.4,26.15,28.1,1.0,333,1.5085557837097878,26.4,-0.09220619386673375,0.5524940548680928
2025-12-19,190.0,24.85,23.9,26.05,2.0,562,1.5085557837097878,24.85,-0.06050625760963263,0.3939326200425025
2025-12-19,195.0,23.69,21.95,23.95,1.0,225,1.5085557837097878,23.69,-0.04780473437194366,0.39323616791280197
2025-12-19,200.0,19.25,19.85,21.8,21.0,1463,1.5085557837097878,19.25,-0.20754195743690093,0.6301643567462657
2025-12-19,205.0,18.9,18.5,20.1,3.0,230,1.5085557837097878,18.9,-0.018349138668196655,0.6389431792540519
2025-12-19,210.0,16.5,16.6,18.05,1.0,433,1.5085557837097878,16.5,-0.13580154115906162,0.6757788610319246
2025-12-19,215.0,15.8,15.1,18.45,40.0,293,1.5085557837097878,15.8,-0.04335044087361374,0.6692552337847256
2025-12-19,220.0,13.6,13.75,17.0,1.0,2779,1.5085557837097878,13.6,-0.14994014729091487,0.7129439736418749
2025-12-19,225.0,14.08,12.45,14.7,1.0,1352,1.5085557837097878,14.08,0.03468555798789011,0.8134582116742213
2025-12-19,230.0,12.7,11.25,12.65,1.0,234,1.5085557837097878,12.7,-0.10315335726535077,0.8127251139208054
2025-12-19,235.0,11.09,10.25,11.55,1.0,314,1.5085557837097878,11.09,-0.13555819210226983,0.8363790616052833
2025-12-19,240.0,9.95,9.55,11.4,10.0,465,1.5085557837097878,9.95,-0.10847125019177432,0.834134989327211
2025-12-19,245.0,9.32,8.6,9.9,1.0,90,1.5085557837097878,9.32,-0.06540992247300148,0.8354898860302752
2025-12-19,250.0,8.55,7.5,9.2,6.0,404,1.5085557837097878,8.55,-0.08623134574883091,0.8307522372481706
2025-12-19,255.0,7.4,7.2,7.95,4.0,130,1.5085557837097878,7.4,-0.14445128273854482,0.8566533972787465
2025-12-19,260.0,7.37,6.25,7.8,1.0,527,1.5085557837097878,7.37,-0.004062294008878904,0.8994267575644008
2025-12-19,265.0,6.1,5.65,7.2,4.0,3265,1.5085557837097878,6.1,-0.1891289350219798,0.9690347218113733
2025-12-19,270.0,6.35,4.95,6.6,1.0,14,1.5085557837097878,6.35,0.04016604172533465,1.0443398791991838
2025-12-19,280.0,5.0,4.4,5.55,3.0,57,1.5085557837097878,5.0,-0.23901690047049984,1.1670700139220826
2025-12-19,290.0,4.37,2.78,4.65,1.0,91,1.5085557837097878,4.37,-0.1346749033266016,1.1765855909234482
2025-12-19,300.0,3.55,2.73,3.95,2.0,3916,1.5085557837097878,3.55,-0.20781540562017442,1.2365662194486404
2025-12-19,320.0,1.95,1.62,2.64,22.0,11,1.5085557837097878,1.95,-0.5991182309116689,2.1245922269287516
2025-12-19,330.0,2.4,1.23,2.4,2.0,0,1.5085557837097878,2.4,0.20763936477824455,2.4096172261590465
2025-12-19,340.0,1.89,1.12,2.31,1.0,24,1.5085557837097878,1.89,-0.23889190828234896,2.4369348706098357
2026-01-16,45.0,130.94,132.0,136.5,1.0,431,1.5852156057494866,130.94,4.238162373941394,15.2757270245641
2026-01-16,50.0,125.0,126.2,130.3,1.0,39,1.5852156057494866,125.0,-0.04642546571064422,15.27857560133221
2026-01-16,55.0,119.84,121.6,125.95,20.0,31,1.5852156057494866,119.84,-0.04215621753339176,15.264577968876395
2026-01-16,60.0,119.71,118.55,122.9,2.0,48,1.5852156057494866,119.71,-0.0010853685056308904,15.260473165882308
2026-01-16,65.0,99.5,109.15,113.5,1.0,27,1.5852156057494866,99.5,-0.18491450709873133,15.268066686738338
2026-01-16,70.0,102.0,107.5,112.0,1.0,61,1.5852156057494866,102.0,0.024815169119723993,15.268594352596805
2026-01-16,75.0,106.49,105.1,109.95,5.0,51,1.5852156057494866,106.49,0.04307827074302125,15.253162600707414
2026-01-16,80.0,101.25,100.55,105.45,2.0,112,1.5852156057494866,101.25,-0.050458378040643785,15.239357399124408
2026-01-16,85.0,98.0,96.1,100.45,2.0,76,1.5852156057494866,98.0,-0.03262522731607661,15.228211894251992
2026-01-16,90.0,92.0,91.8,95.95,1.0,87,1.5852156057494866,92.0,-0.06317890162153156,15.227892037181256
2026-01-16,95.0,87.99,87.8,91.2,2.0,262,1.5852156057494866,87.99,-0.044565405391570986,15.22184311660349
2026-01-16,100.0,84.66,83.5,86.95,1.0,496,1.5852156057494866,84.66,-0.0385799365646917,15.203862746444571
2026-01-16,105.0,80.56,79.65,81.65,1.0,52,1.5852156057494866,80.56,-0.049640986682470765,15.20921880171343
2026-01-16,110.0,77.95,75.45,77.25,1.0,107,1.5852156057494866,77.95,-0.032934652906521374,15.179604888773666
2026-01-16,115.0,74.33,70.65,74.2,1.0,74,1.5852156057494866,74.33,-0.047552956766583526,15.188552880081364
2026-01-16,120.0,68.91,67.35,70.25,5.0,663,1.5852156057494866,68.91,-0.0757133333680856,15.150790643525902
2026-01-16,125.0,65.25,63.0,65.45,9.0,374,1.5852156057494866,65.25,-0.05457525916631369,15.13603148822515
2026-01-16,130.0,60.0,60.0,61.55,2.0,711,1.5852156057494866,60.0,-0.08388148398070212,15.107371318458277
2026-01-16,135.0,56.65,55.75,58.85,7.0,3414,1.5852156057494866,56.65,-0.05745257474808543,14.89086079312825
2026-01-16,140.0,52.83,52.5,54.85,2.0,4127,1.5852156057494866,52.83,-0.06981277629779083,14.910782144306946
2026-01-16,145.0,48.25,48.7,51.8,5.0,6930,1.5852156057494866,48.25,-0.09068338339122944,14.871211891668786
2026-01-16,150.0,46.85,46.55,47.55,2.0,11034,1.5852156057494866,46.85,-0.029444819100563752,0.7116590177637612
2026-01-16,155.0,44.65,43.3,45.4,10.0,2105,1.5852156057494866,44.65,-0.04809670136192316,0.7116080924885355
2026-01-16,160.0,40.5,39.45,42.25,6.0,515,1.5852156057494866,40.5,-0.09755233321001462,0.7304974292861093
2026-01-16,165.0,37.44,37.05,39.25,5.0,605,1.5852156057494866,37.44,-0.0785623225031022,0.7119804530395087
2026-01-16,170.0,34.97,33.8,36.45,5.0,4362,1.5852156057494866,34.97,-0.06824910053410681,0.5378921675857998
2026-01-16,175.0,32.79,31.8,33.05,4.0,2057,1.5852156057494866,32.79,-0.06436696021872759,0.4659337659657723
2026-01-16,180.0,30.1,29.6,31.45,16.0,625,1.5852156057494866,30.1,-0.08559841910172675,0.31759144311381887
2026-01-16,185.0,27.35,26.25,29.2,1.0,5353,1.5852156057494866,27.35,-0.09580864288683982,0.3383013178256062
2026-01-16,190.0,25.61,24.4,26.85,42.0,1202,1.5852156057494866,25.61,-0.06573362865655645,0.3206560166300509
2026-01-16,195.0,23.4,22.2,25.1,2.0,1072,1.5852156057494866,23.4,-0.09024687784777817,0.333343317354225
2026-01-16,200.0,21.55,21.2,22.95,55.0,1727,1.5852156057494866,21.55,-0.08236020581389888,0.3295646097341687
2026-01-16,205.0,20.8,18.9,21.3,2.0,388,1.5852156057494866,20.8,-0.03542282984248454,0.33315602340590167
2026-01-16,210.0,18.0,16.8,19.05,6.0,312,1.5852156057494866,18.0,-0.1445812288111077,0.42190338729151655
2026-01-16,215.0,15.88,16.4,18.2,4.0,1109,1.5852156057494866,15.88,-0.125311302077175,0.43697363396962874
2026-01-16,220.0,14.9,14.8,16.45,2.0,2127,1.5852156057494866,14.9,-0.06369924286757625,0.4273130135335363
2026-01-16,225.0,14.02,13.7,15.45,3.0,546,1.5852156057494866,14.02,-0.060876331344969475,0.43074796999437975
2026-01-16,230.0,12.81,11.4,14.25,18.0,1131,1.5852156057494866,12.81,-0.09025876569780104,0.42628118402316156
2026-01-16,235.0,11.62,11.3,13.15,2.0,129,1.5852156057494866,11.62,-0.09749836448487782,0.4314189250368504
2026-01-16,240.0,10.0,10.4,11.6,1.0,3580,1.5852156057494866,10.0,-0.15014265842971947,0.4907371440760529
2026-01-16,245.0,9.85,9.4,10.8,20.0,268,1.5852156057494866,9.85,-0.015113637810048184,0.5425253887849601
2026-01-16,250.0,8.74,8.6,10.0,1.0,959,1.5852156057494866,8.74,-0.11956126551655338,0.5586851661305406
2026-01-16,255.0,9.3,7.85,9.95,1.0,362,1.5852156057494866,9.3,0.062104210491766176,0.7297025497241306
2026-01-16,260.0,8.25,7.15,8.95,70.0,48506,1.5852156057494866,8.25,-0.11980119981262077,0.736167626412995
2026-01-16,265.0,7.0,6.5,9.0,10.0,1713,1.5852156057494866,7.0,-0.1643030512912763,0.7900908882840794
2026-01-16,270.0,5.51,6.05,6.9,2.0,89,1.5852156057494866,5.51,-0.23934552589049019,0.9560791264136781
2026-01-16,280.0,5.39,4.95,6.3,1.0,214,1.5852156057494866,5.39,-0.022019238243917334,0.9831202443837684
2026-01-16,290.0,4.6,4.2,5.55,1.0,371,1.5852156057494866,4.6,-0.15848908142585647,1.0071245178132244
2026-01-16,300.0,3.8,3.6,4.15,15.0,4290,1.5852156057494866,3.8,-0.19105523676270922,1.0614533175675298
2026-01-16,310.0,3.0,2.08,4.45,2.0,14,1.5852156057494866,3.0,-0.2363887780642304,1.1636705812759967
2026-01-16,320.0,2.98,2.07,5.0,1.0,15,1.5852156057494866,2.98,-0.006688988150796652,1.20613080695434
2026-01-16,330.0,2.5,1.42,2.87,3.0,11,1.5852156057494866,2.5,-0.17563256864315802,1.231268624038508
2026-01-16,340.0,2.19,1.58,2.43,10.0,121,1.5852156057494866,2.19,-0.13238918804574562,1.2311079264408882
2026-06-18,50.0,129.6,128.55,132.95,14.0,15,2.004106776180698,129.6,4.080551240089765,14.574967366097322
2026-06-18,55.0,102.0,104.5,109.0,1.0,0,2.004106776180698,102.0,-0.23947997063390317,14.597665641631757
2026-06-18,60.0,83.72,87.0,91.5,5.0,5,2.004106776180698,83.72,-0.19749491570647207,14.612753479426475
2026-06-18,65.0,96.2,104.65,108.8,8.0,4,2.004106776180698,96.2,0.13895146009386186,14.6046501058976
2026-06-18,70.0,85.3,92.0,96.5,1.0,1,2.004106776180698,85.3,-0.12025490317402747,14.61376406963039
2026-06-18,75.0,84.6,87.5,92.0,1.0,3,2.004106776180698,84.6,-0.008240187885455927,14.604059427780662
2026-06-18,80.0,69.6,70.5,75.0,1.0,1,2.004106776180698,69.6,-0.19516969927180366,14.623756441475221
2026-06-18,85.0,79.56,87.85,92.45,10.0,10,2.004106776180698,79.56,0.13374688664539758,14.599227424739587
2026-06-18,90.0,95.72,93.55,97.95,2.0,251,2.004106776180698,95.72,0.18491580905440108,14.596012578558142
2026-06-18,95.0,88.14,88.05,92.5,1.0,1,2.004106776180698,88.14,-0.08250080362633158,14.589286316065456
2026-06-18,100.0,87.4,85.7,88.6,10.0,53,2.004106776180698,87.4,-0.008431176752351109,14.594252241655797
2026-06-18,105.0,46.0,63.95,66.2,2.0,1,2.004106776180698,46.0,-0.6418538861723948,14.806833470383166
2026-06-18,110.0,79.7,77.55,80.8,1.0,34,2.004106776180698,79.7,0.5496281893070745,14.863730907118676
2026-06-18,115.0,74.43,73.6,76.95,1.0,24,2.004106776180698,74.43,-0.06841049942435001,14.824007404108064
2026-06-18,120.0,73.4,69.7,73.25,1.0,5,2.004106776180698,73.4,-0.013935150751349441,14.823030719024523
2026-06-18,125.0,69.93,66.55,69.9,1.0,13,2.004106776180698,69.93,-0.04842919390469445,14.801457269059318
2026-06-18,130.0,64.0,62.65,66.25,2.0,65,2.004106776180698,64.0,-0.08861165835610374,14.777729758959346
2026-06-18,135.0,56.25,58.0,62.5,1.0,74,2.004106776180698,56.25,-0.12907704227514236,14.74844357907134
2026-06-18,140.0,56.85,56.15,59.2,64.0,293,2.004106776180698,56.85,0.010610179112015469,14.746403442710944
2026-06-18,145.0,53.39,52.9,56.0,1.0,245,2.004106776180698,53.39,-0.06279275768445022,14.721091576196855
2026-06-18,150.0,54.49,49.85,52.95,1.0,1452,2.004106776180698,54.49,0.020393736082912055,14.694205316204949
2026-06-18,155.0,48.0,46.7,50.1,2.0,33,2.004106776180698,48.0,-0.1268161876871161,3.453604133709537
2026-06-18,160.0,43.55,43.9,48.0,2.0,567,2.004106776180698,43.55,-0.0972913076093792,3.3884176520258706
2026-06-18,165.0,42.26,40.9,44.45,3.0,40,2.004106776180698,42.26,-0.030068691110601186,3.339982356894096
2026-06-18,170.0,39.3,38.9,41.6,2.0,191,2.004106776180698,39.3,-0.07261649331269511,3.2830214600470615
2026-06-18,175.0,36.42,35.05,38.45,2.0,72,2.004106776180698,36.42,-0.07610644457575352,3.2734166724281564
2026-06-18,180.0,34.1,33.35,36.15,2.0,113,2.004106776180698,34.1,-0.06582069000999086,3.2723377769283237
2026-06-18,185.0,32.29,32.35,33.85,1.0,235,2.004106776180698,32.29,-0.05453979951928728,3.226018730113061
2026-06-18,190.0,30.03,29.35,32.2,64.0,180,2.004106776180698,30.03,-0.07256070277494493,3.167407829350141
2026-06-18,195.0,28.1,26.85,30.05,5.0,24,2.004106776180698,28.1,-0.06642730565553875,3.053761554844063
2026-06-18,200.0,26.5,25.2,27.85,5.0,145,2.004106776180698,26.5,-0.058624843347523596,3.052503607163351
2026-06-18,205.0,22.5,23.1,25.8,1.0,48,2.004106776180698,22.5,-0.16362942378180204,3.068545782401449
2026-06-18,210.0,23.4,21.5,24.95,1.0,43,2.004106776180698,23.4,0.03922071315328133,2.252816129308895
2026-06-18,215.0,21.48,19.8,22.35,5.0,14,2.004106776180698,21.48,-0.08561375272299172,0.7770655992494555
2026-06-18,220.0,17.1,18.35,20.8,50.0,59,2.004106776180698,17.1,-0.2280438061320497,0.9662608828027323
2026-06-18,225.0,18.25,17.0,19.45,2.0,41,2.004106776180698,18.25,0.06508661651988627,1.058447943421921
2026-06-18,230.0,16.0,15.55,18.25,1.0,2,2.004106776180698,16.0,-0.13157635778871932,1.079760436568053
2026-06-18,235.0,15.8,15.35,16.65,1.0,16,2.004106776180698,15.8,-0.012578782206860073,1.095464163959007
2026-06-18,240.0,15.01,13.4,15.65,1.0,65,2.004106776180698,15.01,-0.05129329438755058,1.0724768364628534
2026-06-18,245.0,14.55,12.25,14.85,1.0,6,2.004106776180698,14.55,-0.03112565202786895,1.0458421593255802
2026-06-18,250.0,12.23,11.4,13.7,1.0,34,2.004106776180698,12.23,-0.17369904391842053,1.1115344456106797
2026-06-18,255.0,12.0,11.55,12.85,3.0,15,2.004106776180698,12.0,-0.018985299911080663,1.078998894868574
2026-06-18,260.0,10.79,9.65,11.85,2.0,23,2.004106776180698,10.79,-0.10628687051795714,1.0681595703371223
2026-06-18,265.0,9.55,8.95,11.1,1.0,192,2.004106776180698,9.55,-0.12207862477740423,1.0792188749884275
2026-06-18,270.0,10.05,8.15,10.5,1.0,45,2.004106776180698,10.05,0.051031480012445826,1.1531950125202597
2026-06-18,280.0,8.87,6.95,9.3,2.0,33,2.004106776180698,8.87,-0.12489783818359683,1.1697103274502234
2026-06-18,290.0,7.28,5.9,8.25,2.0,21,2.004106776180698,7.28,-0.1975439341128934,1.2494682673762656
2026-06-18,300.0,6.5,4.95,7.1,1.0,964,2.004106776180698,6.5,-0.11332868530700324,1.2550979946991907
2026-06-18,330.0,4.3,2.28,5.0,1.0,2,2.004106776180698,4.3,-0.4131871542020747,1.7024642528529468
2026-06-18,340.0,3.75,3.15,3.9,17.0,74,2.004106776180698,3.75,-0.1368591827171973,1.7058739299516783
2026-12-18,50.0,129.0,129.0,133.95,1.0,59,2.5051334702258727,129.0,3.5380565643793527,12.719377417417
2026-12-18,55.0,127.67,125.0,129.45,9.0,47,2.5051334702258727,127.67,-0.01036359452941266,12.714202705901968
2026-12-18,60.0,124.51,120.5,124.95,2.0,12,2.5051334702258727,124.51,-0.025062775867938307,12.69049022363716
2026-12-18,65.0,119.0,116.5,120.5,2.0,6,2.5051334702258727,119.0,-0.045262540852791855,12.697406783845587
2026-12-18,70.0,113.8,112.0,116.45,2.0,91,2.5051334702258727,113.8,-0.04468097141929891,12.691573848938571
2026-12-18,75.0,106.0,108.0,112.35,35.0,109,2.5051334702258727,106.0,-0.07100342758016334,12.655248652104303
2026-12-18,80.0,101.5,103.55,107.95,2.0,21,2.5051334702258727,101.5,-0.04338029563022517,12.663177052355207
2026-12-18,85.0,66.5,63.5,68.5,5.0,15,2.5051334702258727,66.5,-0.4228568508200336,12.764785873377411
2026-12-18,90.0,99.7,95.5,99.95,1.0,19,2.5051334702258727,99.7,0.40496372930598423,12.813496815319576
2026-12-18,95.0,90.17,90.7,94.0,1.0,23,2.5051334702258727,90.17,-0.10046889945597737,12.821349009010243
2026-12-18,100.0,89.8,88.0,91.1,2.0,492,2.5051334702258727,89.8,-0.004111802203661444,12.81859728190393
2026-12-18,105.0,85.3,84.0,87.3,1.0,384,2.5051334702258727,85.3,-0.051410520810520485,12.794277218755974
2026-12-18,110.0,83.47,80.5,83.6,10.0,136,2.5051334702258727,83.47,-0.021687168634988173,12.794577255860988
2026-12-18,115.0,77.75,76.55,80.6,2.0,107,2.5051334702258727,77.75,-0.07098873480330177,12.788254720836877
2026-12-18,120.0,73.42,73.2,77.0,1.0,158,2.5051334702258727,73.42,-0.05730217299065525,12.776424493346818
2026-12-18,125.0,72.8,69.7,73.7,1.0,118,2.5051334702258727,72.8,-0.008480422866048045,12.780792285352883
2026-12-18,130.0,67.83,66.25,69.95,1.0,530,2.5051334702258727,67.83,-0.0707113802446521,12.770457365499297
2026-12-18,135.0,65.6,63.1,67.5,2.0,356,2.5051334702258727,65.6,-0.03342887900794492,12.7353903371578
2026-12-18,140.0,60.15,59.5,63.3,4.0,692,2.5051334702258727,60.15,-0.0867342535293554,12.72998601546245
2026-12-18,145.0,58.29,56.85,60.75,1.0,534,2.5051334702258727,58.29,-0.031410890363229506,12.601866747378368
2026-12-18,150.0,55.75,53.9,58.4,7.0,574,2.5051334702258727,55.75,-0.04455314171723025,12.581819851541306
2026-12-18,155.0,52.07,51.05,55.05,2.0,271,2.5051334702258727,52.07,-0.06828844316542046,2.124484089959675
2026-12-18,160.0,48.6,48.25,52.2,3.0,530,2.5051334702258727,48.6,-0.06896543626835959,2.122769278540524
2026-12-18,165.0,46.5,45.7,49.45,5.0,365,2.5051334702258727,46.5,-0.04417121831313754,2.1214271253236676
2026-12-18,170.0,44.37,43.15,45.0,2.0,1066,2.5051334702258727,44.37,-0.046888747202492594,2.121418773624811
2026-12-18,175.0,41.64,41.0,43.4,5.0,631,2.5051334702258727,41.64,-0.06350232164404994,2.1221636507129458
2026-12-18,180.0,39.4,38.45,41.6,5.0,212,2.5051334702258727,39.4,-0.05529542744288002,2.120703746425932
2026-12-18,185.0,38.63,35.7,39.5,7.0,94,2.5051334702258727,38.63,-0.019736639625698146,2.122810681559264
2026-12-18,190.0,34.4,35.0,36.65,1.0,138,2.5051334702258727,34.4,-0.11597261229883735,1.6498652522580075
2026-12-18,195.0,33.7,32.0,35.55,8.0,89,2.5051334702258727,33.7,-0.02055872702103655,0.4645611186720625
2026-12-18,200.0,31.55,30.2,33.0,4.0,947,2.5051334702258727,31.55,-0.06592424837109391,0.43317396614925574
2026-12-18,205.0,29.46,28.4,32.2,2.0,144,2.5051334702258727,29.46,-0.06854017795273798,0.403656408723819
2026-12-18,210.0,27.55,26.3,29.15,36.0,427,2.5051334702258727,27.55,-0.06703087543556073,0.40646240601708733
2026-12-18,215.0,26.0,25.0,27.9,1.0,122,2.5051334702258727,26.0,-0.057905997577441526,0.389393527557265
2026-12-18,220.0,24.5,23.4,25.75,1.0,95,2.5051334702258727,24.5,-0.059423420470800764,0.3856561043244203
2026-12-18,225.0,22.5,21.9,23.8,44.0,243,2.5051334702258727,22.5,-0.08515780834030683,0.3995794552099359
2026-12-18,230.0,21.4,20.55,23.55,2.0,108,2.5051334702258727,21.4,-0.050124387182568744,0.3609323159327755
2026-12-18,235.0,20.4,18.95,21.85,2.0,21,2.5051334702258727,20.4,-0.0478560211776351,0.35971215631613246
2026-12-18,240.0,19.25,17.75,20.55,1.0,143,2.5051334702258727,19.25,-0.05802384011637738,0.34915705166704886
2026-12-18,245.0,18.65,16.85,19.15,1.0,160,2.5051334702258727,18.65,-0.03166491464396881,0.3449047474420283
2026-12-18,250.0,17.1,15.85,18.95,6.0,336,2.5051334702258727,17.1,-0.0867676825812102,0.34894503962956896
2026-12-18,255.0,16.07,14.8,17.0,10.0,149,2.5051334702258727,16.07,-0.06212428375919306,0.3454523157237517
2026-12-18,260.0,14.0,13.8,16.05,2.0,28,2.5051334702258727,14.0,-0.1378968501341626,0.43973080679757254
2026-12-18,265.0,15.1,12.95,15.15,25.0,55,2.5051334702258727,15.1,0.07563741420561998,0.648769613310848
2026-12-18,270.0,14.1,12.15,14.25,25.0,79,2.5051334702258727,14.1,-0.06851994643675606,0.6488181178483146
2026-12-18,280.0,11.5,10.65,12.6,2.0,76,2.5051334702258727,11.5,-0.20382776201491812,0.8229432695405665
2026-12-18,290.0,9.9,9.1,11.25,3.0,139,2.5051334702258727,9.9,-0.1498122782286601,0.8745868820045268
2026-12-18,300.0,9.4,9.0,10.7,105.0,8628,2.5051334702258727,9.4,-0.05182506786458602,0.8753246807068469
2026-12-18,320.0,6.48,6.15,8.4,10.0,34,2.5051334702258727,6.48,-0.3719891789117749,1.3507834075630054
2026-12-18,330.0,7.2,4.95,7.3,2.0,18,2.5051334702258727,7.2,0.10536051565782635,1.4965979273532148
2026-12-18,340.0,5.95,5.6,6.6,6.0,229,2.5051334702258727,5.95,-0.19068980646447128,1.534921772201494
